json_key,md5_list,val,md5_checksum,md5_list_minus_one,json_key_minus_one,file_name,etl_record_updated
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""ffeae4f9973ed54a78e5e665b663d971"", ""c95385dde95d47fd1b608253440b7e9f"", ""a0fb15f184e289b96bde18fa931da3e5""]","{""Name"": ""CoverageCode"", ""Value_text"": ""PremUMUIM"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, ffeae4f9973ed54a78e5e665b663d971, c95385dde95d47fd1b608253440b7e9f, a0fb15f184e289b96bde18fa931da3e5"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, ffeae4f9973ed54a78e5e665b663d971, c95385dde95d47fd1b608253440b7e9f"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""ffeae4f9973ed54a78e5e665b663d971"", ""c95385dde95d47fd1b608253440b7e9f""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_VacClass"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]","[""c873067a7d1a45c3f614fc49c5ee2aa0"", ""710fceb68a329883315bdf7926a716f6"", ""f5ba09bb60e01aba732d436a999a8c55"", ""adb3e78969a7facd7275d50a7151b109"", ""1d446021ac2999f208abd5e4bc4fc905""]","{""Identifier_ComponentName"": ""Valuables Premium"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_VacClass, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""md5_list"": ""c873067a7d1a45c3f614fc49c5ee2aa0, 710fceb68a329883315bdf7926a716f6, f5ba09bb60e01aba732d436a999a8c55, adb3e78969a7facd7275d50a7151b109, 1d446021ac2999f208abd5e4bc4fc905"", ""md5_checksum"": ""c873067a7d1a45c3f614fc49c5ee2aa0"", ""md5_list_minus_one"": ""c873067a7d1a45c3f614fc49c5ee2aa0, 710fceb68a329883315bdf7926a716f6, f5ba09bb60e01aba732d436a999a8c55, adb3e78969a7facd7275d50a7151b109"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_VacClass, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20191028113332669357_CC91B6A27D0F8D88"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",c873067a7d1a45c3f614fc49c5ee2aa0,"[""c873067a7d1a45c3f614fc49c5ee2aa0"", ""710fceb68a329883315bdf7926a716f6"", ""f5ba09bb60e01aba732d436a999a8c55"", ""adb3e78969a7facd7275d50a7151b109""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_VacClass"", ""Coverages_Coverage""]",PolicyXml_DRC_20191028113332669357_CC91B6A27D0F8D88,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents"", ""Component""]","[""5dcf79b548c63b882fbd73c2b610c525"", ""4bff2cad81f553bf69385c518d62f61a"", ""7ca498b57c9d636b0ef3a50650fdd7e1"", ""d4ede8ef7cff91c5f9d6689bfadd2a8f""]","{""Identifier_ComponentName"": ""PolicyPremium"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents, Component"", ""md5_list"": ""5dcf79b548c63b882fbd73c2b610c525, 4bff2cad81f553bf69385c518d62f61a, 7ca498b57c9d636b0ef3a50650fdd7e1, d4ede8ef7cff91c5f9d6689bfadd2a8f"", ""md5_checksum"": ""5dcf79b548c63b882fbd73c2b610c525"", ""md5_list_minus_one"": ""5dcf79b548c63b882fbd73c2b610c525, 4bff2cad81f553bf69385c518d62f61a, 7ca498b57c9d636b0ef3a50650fdd7e1"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents"", ""file_name"": ""PolicyXml_DRC_20191028113438889251_F9423A9B65EBC921"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",5dcf79b548c63b882fbd73c2b610c525,"[""5dcf79b548c63b882fbd73c2b610c525"", ""4bff2cad81f553bf69385c518d62f61a"", ""7ca498b57c9d636b0ef3a50650fdd7e1""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents""]",PolicyXml_DRC_20191028113438889251_F9423A9B65EBC921,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""5dcf79b548c63b882fbd73c2b610c525"", ""4bff2cad81f553bf69385c518d62f61a"", ""183c3732dc0051782f6eba54b752d3d0"", ""0006167acc9c83fe673916b8268260b7"", ""90cb5c4f0a6a76817e073e51157b1beb"", ""fa056c459c0e6cf97fccc05521342827""]","{""Name"": ""AgentCommissionRate"", ""Value_text"": ""15"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""5dcf79b548c63b882fbd73c2b610c525, 4bff2cad81f553bf69385c518d62f61a, 183c3732dc0051782f6eba54b752d3d0, 0006167acc9c83fe673916b8268260b7, 90cb5c4f0a6a76817e073e51157b1beb, fa056c459c0e6cf97fccc05521342827"", ""md5_checksum"": ""5dcf79b548c63b882fbd73c2b610c525"", ""md5_list_minus_one"": ""5dcf79b548c63b882fbd73c2b610c525, 4bff2cad81f553bf69385c518d62f61a, 183c3732dc0051782f6eba54b752d3d0, 0006167acc9c83fe673916b8268260b7, 90cb5c4f0a6a76817e073e51157b1beb"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20191028113438889251_F9423A9B65EBC921"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",5dcf79b548c63b882fbd73c2b610c525,"[""5dcf79b548c63b882fbd73c2b610c525"", ""4bff2cad81f553bf69385c518d62f61a"", ""183c3732dc0051782f6eba54b752d3d0"", ""0006167acc9c83fe673916b8268260b7"", ""90cb5c4f0a6a76817e073e51157b1beb""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20191028113438889251_F9423A9B65EBC921,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents"", ""Component"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""f7ab8bdcf2274ea8ec012e4946346465"", ""727f2c925722608288e6d51bc00bc873"", ""d176749b32b7ea496a6357f1bc628a43""]","{""Name"": ""TotalTermPremium"", ""Value_Decimal"": ""0.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents, Component, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, f7ab8bdcf2274ea8ec012e4946346465, 727f2c925722608288e6d51bc00bc873, d176749b32b7ea496a6357f1bc628a43"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, f7ab8bdcf2274ea8ec012e4946346465, 727f2c925722608288e6d51bc00bc873"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents, Component"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""f7ab8bdcf2274ea8ec012e4946346465"", ""727f2c925722608288e6d51bc00bc873""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents"", ""Component""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""05256b3528448653ad4fd36b1b5eb881"", ""143148d7bb53cc44db2804edb320d202"", ""f76dd5159481048a7c74bf628e2a1c1b""]","{""Name"": ""TermPremium"", ""Value_Decimal"": ""0.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, 05256b3528448653ad4fd36b1b5eb881, 143148d7bb53cc44db2804edb320d202, f76dd5159481048a7c74bf628e2a1c1b"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, 05256b3528448653ad4fd36b1b5eb881, 143148d7bb53cc44db2804edb320d202"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""05256b3528448653ad4fd36b1b5eb881"", ""143148d7bb53cc44db2804edb320d202""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""02f3ff55af0e8d41d2543b85699544a6"", ""53462945187f0de895080055565d0127"", ""a28a42cd9c948752b1e8e5206e66a699""]","{""Name"": ""AgentCommissionRate"", ""Value_text"": ""16"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, 02f3ff55af0e8d41d2543b85699544a6, 53462945187f0de895080055565d0127, a28a42cd9c948752b1e8e5206e66a699"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, 02f3ff55af0e8d41d2543b85699544a6, 53462945187f0de895080055565d0127"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""02f3ff55af0e8d41d2543b85699544a6"", ""53462945187f0de895080055565d0127""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""e774f5f326e58903e8314ebd907e0287"", ""a28a42cd9c948752b1e8e5206e66a699""]","{""Name"": ""AgentCommissionRate"", ""Value_text"": ""16"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, e774f5f326e58903e8314ebd907e0287, a28a42cd9c948752b1e8e5206e66a699"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 8317ff25efeb3530bbf330e97a87bbc2, e774f5f326e58903e8314ebd907e0287"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""8317ff25efeb3530bbf330e97a87bbc2"", ""e774f5f326e58903e8314ebd907e0287""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent"", ""Detail""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""68fa28b4a5c5c4a931ec40800dce98f3"", ""7f275761184c3a273f72d2b8389e9ef8"", ""05bb0e9496a2c111b01f90fd5f9ffb60""]","{""Name"": ""Premium"", ""Value_Decimal"": ""-273.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage, PremiumComponents_PremiumComponent, Detail"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, 68fa28b4a5c5c4a931ec40800dce98f3, 7f275761184c3a273f72d2b8389e9ef8, 05bb0e9496a2c111b01f90fd5f9ffb60"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, 68fa28b4a5c5c4a931ec40800dce98f3, 7f275761184c3a273f72d2b8389e9ef8"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""68fa28b4a5c5c4a931ec40800dce98f3"", ""7f275761184c3a273f72d2b8389e9ef8""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]","[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""66c6766ec1836befde3a8b103ebd7f71"", ""b38e0a173eb809d3d0e1615303c3e607""]","{""Identifier_ComponentName"": ""Uninsured Motorist/Underinsured Motorists Premium"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""md5_list"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, 66c6766ec1836befde3a8b103ebd7f71, b38e0a173eb809d3d0e1615303c3e607"", ""md5_checksum"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""md5_list_minus_one"": ""e32b6bcdd24f9db8e5c2f53ce986ee4f, 21d47766260486e6bce13889d93b52eb, 6b271d437890df4de4d8e8e5c6293471, 66c6766ec1836befde3a8b103ebd7f71"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Umbrella, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20190517111305293796_26575FA133F8131C"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",e32b6bcdd24f9db8e5c2f53ce986ee4f,"[""e32b6bcdd24f9db8e5c2f53ce986ee4f"", ""21d47766260486e6bce13889d93b52eb"", ""6b271d437890df4de4d8e8e5c6293471"", ""66c6766ec1836befde3a8b103ebd7f71""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Umbrella"", ""Coverages_Coverage""]",PolicyXml_DRC_20190517111305293796_26575FA133F8131C,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents"", ""Component"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""00d4432e3792b4f0ff03c04be9d9f4db"", ""2a0c571a1a6037786ecb557fcc1bb3c3"", ""a4ab67bbc5e8bfe967ca13880f1857e5""]","{""Name"": ""TotalTermPremium"", ""Value_Decimal"": ""3168.00"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents, Component, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, 00d4432e3792b4f0ff03c04be9d9f4db, 2a0c571a1a6037786ecb557fcc1bb3c3, a4ab67bbc5e8bfe967ca13880f1857e5"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, 00d4432e3792b4f0ff03c04be9d9f4db, 2a0c571a1a6037786ecb557fcc1bb3c3"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_PremiumComponents, Component"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""00d4432e3792b4f0ff03c04be9d9f4db"", ""2a0c571a1a6037786ecb557fcc1bb3c3""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_PremiumComponents"", ""Component""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""PremiumComponents_PremiumComponent""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""fdd539c803706324b9f9dbde154d490b"", ""68165534804e6813098c1a19ffc1573b""]","{""Identifier_ComponentName"": ""PersonalLiability Commission"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, PremiumComponents_PremiumComponent"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, fdd539c803706324b9f9dbde154d490b, 68165534804e6813098c1a19ffc1573b"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, fdd539c803706324b9f9dbde154d490b"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""fdd539c803706324b9f9dbde154d490b""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""872c6b32bd16e53f95f9bacbea29ad01"", ""c38cd14dadf4a119fa714471e9ecc760""]","{""Name"": ""Limit1"", ""Value_text"": ""5000"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 872c6b32bd16e53f95f9bacbea29ad01, c38cd14dadf4a119fa714471e9ecc760"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 872c6b32bd16e53f95f9bacbea29ad01"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""872c6b32bd16e53f95f9bacbea29ad01""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
"[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage"", ""Detail""]","[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""7acae9f720beb2d27dcd404fd1601ba6"", ""0581ab70738b43eb39a510205c4dcf1e""]","{""Name"": ""CoverageCode"", ""Value_text"": ""HERule3DebrisRemoval"", ""json_key"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage, Detail"", ""md5_list"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 7acae9f720beb2d27dcd404fd1601ba6, 0581ab70738b43eb39a510205c4dcf1e"", ""md5_checksum"": ""0b29703618348d201d647d8d73d4dd95"", ""md5_list_minus_one"": ""0b29703618348d201d647d8d73d4dd95, 4a655a5ba3cf1d557049f40ccf1c83b0, a83169a22072a550847f8db7953391ec, 7acae9f720beb2d27dcd404fd1601ba6"", ""json_key_minus_one"": ""r, ServiceReply_GetBusinessEventDetailReply, TargetEventDetail_Home, Coverages_Coverage"", ""file_name"": ""PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9"", ""etl_record_updated"": ""2020-11-03 13:16:51.501972""}",0b29703618348d201d647d8d73d4dd95,"[""0b29703618348d201d647d8d73d4dd95"", ""4a655a5ba3cf1d557049f40ccf1c83b0"", ""a83169a22072a550847f8db7953391ec"", ""7acae9f720beb2d27dcd404fd1601ba6""]","[""r"", ""ServiceReply_GetBusinessEventDetailReply"", ""TargetEventDetail_Home"", ""Coverages_Coverage""]",PolicyXml_DRC_20191028113545453865_0640DC92A152B0A9,2020-11-03 13:16:51.5019720
